ID,band,corr,mutual_info,avg_intesity
IMG#1,12,0.7958878422235283,0.4615009148153484,0.2675230355888759
IMG#1,13,0.6405855467792282,0.45427237060582226,-0.421366409828289
IMG#1,14,0.5374657033388271,0.4119611400277725,-0.4001504935844798
IMG#1,15,0.7254044976032296,0.4144586729509405,-0.1352544557904793
IMG#1,16,0.7312362292184554,0.4262887912915867,-0.1318408140053859
IMG#1,17,0.58853212021008,0.4666472622307455,0.3551767320421101
IMG#1,18,0.6562325677255744,0.4023804465553704,-0.50104171176606
IMG#1,19,0.356130016581478,0.4353828326648477,0.049921435475221265
IMG#2,1,0.22073356571916775,0.1273354824834212,-0.1353406544177227
IMG#2,2,0.16779162409044596,0.07318906270215764,-0.04078430200519283
IMG#2,3,0.20335862837628937,0.1322392823705698,0.08783463609720432
IMG#2,4,0.3190360782545157,0.14226430052309147,0.08220484008158364
IMG#2,5,0.9299588195915056,0.3082900159813582,0.4958481425783422
IMG#2,6,0.9752735214260557,0.315794693323438,0.6439003707132462
IMG#2,7,0.973686535879084,0.3158266405914998,0.6241317460826327
IMG#2,8,0.9746666191481266,0.3165442756841267,0.6067077204942487
IMG#2,9,0.9733398022963348,0.31570438949549706,0.640515261522061
IMG#2,10,0.9660987279151109,0.30723537875544504,0.7081456628075578
IMG#2,11,0.973787750660537,0.3103914002804543,0.6796079180199526
IMG#2,12,0.9676374388749165,0.3076914774526158,0.4806032777681931
IMG#2,13,0.9657188231120793,0.3146601251465916,-0.8832500103882077
IMG#2,14,0.7780689260531585,0.29195332254849105,-0.6483089436773789
IMG#2,15,0.9129737795256402,0.3069357902741644,-0.4464191264151439
IMG#2,16,0.8846302832888198,0.30447487753162117,-0.4269358080421052
IMG#2,17,0.22462501722923606,0.3035567463637423,0.18263403650688143
IMG#2,18,0.8194487755386145,0.2944394876751927,-0.6296085367763179
IMG#2,19,0.5346770680215727,0.2826162664626597,0.6459244382940712
IMG#3,1,0.039034539810252816,0.1962306619694214,-0.01108101135202183
IMG#3,2,0.024423613825596248,0.0382410375520692,-0.004718375969173905
IMG#3,3,0.013476634348205152,0.016287851550826904,0.002888904023735081
IMG#3,4,0.16488366303355173,0.0655273640139502,0.038063876335700214
IMG#3,5,0.3438100257501994,0.15683273127995756,0.09378561967502627
IMG#3,6,0.8597452891947547,0.44354372254346186,0.33558961203471893
IMG#3,7,0.8563569143835502,0.4438408199691848,0.340959714176362
IMG#3,8,0.8421865367147834,0.43982342217523085,0.33779176685389806
IMG#3,9,0.8698362216718349,0.4526650156173273,0.44448621693022355
IMG#3,10,0.8588695264409593,0.4401609426682589,0.6232685750479193
IMG#3,11,0.682809501526406,0.433102194249964,0.35595892850497834
IMG#3,12,0.5757472472130385,0.420451301099771,0.23653230058366612
IMG#3,13,0.8190062404922538,0.3432661789877871,-0.5279144882073584
IMG#3,14,0.8511777531391177,0.39982137236618076,-0.6482224992914217
IMG#3,15,0.748288377727722,0.3755727967861253,-0.3238064120354561
IMG#3,16,0.742665949040355,0.3679357695750529,-0.31478377367193905
IMG#3,17,0.6850487796676713,0.4427495962236595,-0.43290845511427867
IMG#3,18,0.8125819338059331,0.38888326172589305,-0.6089564978021365
IMG#3,19,0.7561730167753271,0.31273257323074666,0.44667455904912334
IMG#4,1,0.022577666483248427,0.2654335881845631,-0.005353774148476043
IMG#4,2,0.03421846402196018,0.21852845656628417,0.004375366374469197
IMG#4,3,0.1625364346957117,0.22476180153565162,0.02318363658093088
IMG#4,4,0.3956246852795755,0.17631687988435596,0.0719578439321989
IMG#4,5,0.6752400836537854,0.40973821709397873,0.15740561929136035
IMG#4,6,0.8908853553720198,0.5419396680332748,0.34434587577255155
IMG#4,7,0.8892483516015691,0.5433757615888911,0.39270334457794825
IMG#4,8,0.8899287320384242,0.5511174677098214,0.35688621025640915
IMG#4,9,0.8879940936301147,0.5472056114881693,0.4209293677363648
IMG#4,10,0.8566728225416712,0.5074983067935741,0.4111466933506899
IMG#4,11,0.7622216726253507,0.5035020236822665,0.24081477533278367
IMG#4,12,0.6718456324494574,0.45947820591905963,0.17245228670349708
IMG#4,13,0.9111221941769404,0.5528798686931823,-0.5122185842794464
IMG#4,14,0.8928845475003021,0.49889109180559843,-0.5102889955065109
IMG#4,15,0.8835902394382883,0.5351339222677471,-0.28994023833548316
IMG#4,16,0.8791433332104688,0.5288505230644227,-0.2869922703851873
IMG#4,17,0.7483652992426548,0.5357588897358339,-0.3300073279028969
IMG#4,18,0.8343507450652973,0.4557764646787954,-0.42132748957121113
IMG#4,19,0.8646291936896385,0.5414025471984909,0.4689401703603374
IMG#5,1,0.5531338262495039,0.36871813115266105,0.11117825459909654
IMG#5,2,0.4666393126847968,0.37381336557394307,0.049906275065101535
IMG#5,3,0.6379182979265953,0.5844698763336275,0.07243738174843434
IMG#5,4,0.6627284116771847,0.5688967792664688,0.08121989105710029
IMG#5,5,0.8606554665521319,0.6171328580509181,0.137739605729201
IMG#5,6,0.8462787920238155,0.6186568385863639,0.2700622419033925
IMG#5,7,0.8290183031781506,0.6187118203584127,0.2905270875368995
IMG#5,8,0.8187559660707655,0.6131377642741606,0.2667368817394956
IMG#5,9,0.8258739423653583,0.6187056228349359,0.3311389337778721
IMG#5,10,0.8053660616290909,0.5984767039443791,0.4102595150637778
IMG#5,11,0.9182109616224907,0.6194889144689997,0.32115475469013866
IMG#5,12,0.9024268598638677,0.6154119167000781,0.23055156113229616
IMG#5,13,0.8641469859951073,0.5549610702124994,-0.5768272427718182
IMG#5,14,0.8576242057697692,0.48924815918071496,-0.3949919993379745
IMG#5,15,0.7351914622928428,0.5432170169781119,-0.1970457554399062
IMG#5,16,0.7660596592857635,0.5598715329078976,-0.20124749452351626
IMG#5,17,0.43754657058449437,0.5835571587787629,0.19496724152812545
IMG#5,18,0.8141210151041869,0.4406778404719638,-0.3870902527471616
IMG#5,19,0.7371956193236927,0.481019247634485,0.3977844236789427
IMG#6,1,0.8809700999502932,0.5811413833204101,-0.4047856477070142
IMG#6,2,0.8253621520617733,0.4886456062644151,-0.2330728026181536
IMG#6,3,0.7749689271127833,0.44134320156158124,-0.19681935734327521
IMG#6,4,0.6969335282948228,0.39201287713539634,-0.16286940879136663
IMG#6,5,0.5505485049265272,0.3420348346318063,-0.10902803727438315
IMG#6,6,0.7660532069453235,0.524555206266609,0.2117139225228801
IMG#6,7,0.808816696793337,0.5566750667773644,0.307330518299558
IMG#6,8,0.7814162652282468,0.521962093085232,0.2822786388369758
IMG#6,9,0.8293246205199122,0.5685169078670912,0.3375240460937964
IMG#6,10,0.8528939745714775,0.5946434910379133,0.39998477896146256
IMG#6,11,0.46214560271477895,0.3823327561567442,0.09173401664305597
IMG#6,12,0.008196461899453507,0.2695492444669494,-0.0009329040843705644
IMG#6,13,0.8906703366396189,0.5929544788297333,-0.44542910331399854
IMG#6,14,0.897001802632073,0.5692601453111981,-0.3794711288344017
IMG#6,15,0.8999754081724218,0.5967932609173731,-0.3715799689519427
IMG#6,16,0.8997997297039171,0.5931245970203154,-0.24056269162543287
IMG#6,17,0.5563024748775601,0.6084050832677306,-0.12182283030671037
IMG#6,18,0.8799565521909487,0.5590059578196485,-0.3279015656100912
IMG#6,19,0.8462354326547358,0.5777897873689423,0.4598083319904015
IMG#7,1,0.8046566142202408,0.40774289513779083,0.47695512182440214
IMG#7,2,0.8179795099487149,0.3922620694295169,0.08935302913245458
IMG#7,3,0.8057401690282999,0.38600345933551305,0.11869233884543978
IMG#7,4,0.8590940695323355,0.4382067044690483,0.1602370958520722
IMG#7,5,0.8902234160077794,0.47719961184347515,0.2845987852590555
IMG#7,6,0.933975157461928,0.49398223257312124,0.44102139148447916
IMG#7,7,0.932163552466252,0.4950526778347084,0.48472074458574793
IMG#7,8,0.9344052849136618,0.5024657194151236,0.3158865739963086
IMG#7,9,0.925178314856355,0.4933116369829291,0.48554123020621004
IMG#7,10,0.8690474852515281,0.4407629621680611,0.5237023027613064
IMG#7,11,0.8990729255420016,0.4686540759383254,0.5402303455502319
IMG#7,12,0.9106729225905449,0.46659564050734315,0.5799207698876214
IMG#7,13,0.9172355686665631,0.49824422386874,-0.4919068412187482
IMG#7,14,0.8860426685927425,0.42061016615801017,-0.5637718688313587
IMG#7,15,0.7653837092343785,0.4287139582153021,-0.12051274371532522
IMG#7,16,0.7993471648368405,0.42796920204552147,-0.1400619928674824
IMG#7,17,0.7978302875385701,0.4837052332334515,-0.3974959902281675
IMG#7,18,0.8736158218115384,0.4095137483063147,-0.5578839323849878
IMG#7,19,0.8626074929606956,0.4903181372107023,0.363981719625764
IMG#8,1,0.10036429337427677,0.3265676167191647,0.03064444598179572
IMG#8,2,0.0004685996661876143,0.32001489719001586,0.00010398381792614542
IMG#8,3,0.14510127800633532,0.2690261603966635,0.03368153360070225
IMG#8,4,0.31972971389590615,0.24137617647218645,0.10293200111054085
IMG#8,5,0.8112200947370521,0.3936960411081798,0.30341825168975334
IMG#8,6,0.8809212153538895,0.4161064182320562,0.38452072812257243
IMG#8,7,0.8599062833694593,0.41511614932380325,0.3692222997730281
IMG#8,8,0.8540206164474234,0.41740851423644265,0.3197732590589521
IMG#8,9,0.8550632809926919,0.41505813512718104,0.3842808814736948
IMG#8,10,0.8395611414358387,0.4040726400473672,0.4833812225206737
IMG#8,11,0.8858024322804385,0.41290352589932733,0.3679180170888354
IMG#8,12,0.8690311564600656,0.40673778333110033,0.3501324635188833
IMG#8,13,0.9369780705841803,0.41317588146968676,-0.6280184662965965
IMG#8,14,0.9549033688065403,0.4097757465869929,-0.6706213742429508
IMG#8,15,0.8616348507084562,0.41156527930933795,-0.39816195520042075
IMG#8,16,0.8844436676292801,0.41216585977020537,-0.427287793304314
IMG#8,17,0.794460028298089,0.4066013016597514,-0.5553828175472169
IMG#8,18,0.9461559700099825,0.40831714370417027,-0.6395819037213015
IMG#8,19,0.9094862657592971,0.41134990357066914,0.5771665588295933
IMG#9,1,0.29405405823173125,0.1834088161562657,0.12875291243635734
IMG#9,2,0.32889393928863714,0.05206131277481152,0.11234910862920494
IMG#9,3,0.4491854952428893,0.12104517110658786,0.18177762394706348
IMG#9,4,0.5412752688555209,0.13702393519727485,0.17170194350840198
IMG#9,5,0.6674677760750678,0.22183814067968455,0.2579168122608016
IMG#9,6,0.8520533581550492,0.27181375208307923,0.38557405367703224
IMG#9,7,0.8581646497400319,0.2713923961657805,0.40457720983123807
IMG#9,8,0.8556665962625524,0.2676039040542577,0.41464920812433853
IMG#9,9,0.8454084379949793,0.2601640972401227,0.44109347864592796
IMG#9,10,0.8187200641756571,0.20230886171012852,0.5780424460483112
IMG#9,11,0.8145938333091576,0.21577044567196246,0.4006802591188691
IMG#9,12,0.7850336941959487,0.21437859982945584,0.24809463961220665
IMG#9,13,0.7365372920123873,0.2275045073676898,-0.5257720341625394
IMG#9,14,0.46585703177366955,0.15625003622592448,-0.3344604577929553
IMG#9,15,0.510203585573917,0.17046630948693942,-0.18394505962997737
IMG#9,16,0.4196742411007899,0.17183549147104982,-0.14633486529991552
IMG#9,17,0.10006399320038208,0.26588837921009223,0.08428858686766205
IMG#9,18,0.701123142163142,0.17997864746841463,-0.4221242817123298
IMG#9,19,0.5173352639740184,0.1880205680567597,0.3738074129115234
IMG#10,1,0.5016479428024735,0.3694962491535081,0.11074796818217653
IMG#10,2,0.41203821497374554,0.33685580123439895,0.04751986749977857
IMG#10,3,0.5747453444010077,0.511074396440806,0.06827391939912081
IMG#10,4,0.606335408722713,0.5231823589419444,0.07366745465618953
IMG#10,5,0.8334439991142915,0.6283717089811618,0.15232914620596638
IMG#10,6,0.8342798749284719,0.6307425625258649,0.28444592442648536
IMG#10,7,0.8169752249648605,0.6306532045860659,0.3250745246293435
IMG#10,8,0.8069150067613683,0.6249269666202404,0.27915319612798045
IMG#10,9,0.8138162229953393,0.6330187665890392,0.34640530831216515
IMG#10,10,0.8047039985651807,0.616715818546625,0.4013015186993786
IMG#10,11,0.8670168833201818,0.6165165844311086,0.31650209814518165
IMG#10,12,0.8426946502561737,0.581019752310542,0.19966810334845214
IMG#10,13,0.8144859140831152,0.5271939472001794,-0.49329177119160766
IMG#10,14,0.7346573562506126,0.4121390188041463,-0.26686677833008887
IMG#10,15,0.7173407346724388,0.5425820112570405,-0.18923780649894634
IMG#10,16,0.7447181504783729,0.5577600793755058,-0.19624135591390818
IMG#10,17,0.4037298798415295,0.6088749531684187,0.12650336549035762
IMG#10,18,0.5627332972403474,0.33412115122269737,-0.23600546823863494
IMG#10,19,0.7242547612802633,0.46274575597706913,0.3772593957380043
IMG#11,1,0.5136439980065968,0.3115480602006997,0.13375670681999896
IMG#11,2,0.30039445910442125,0.17347834870216028,0.04311189392254475
IMG#11,3,0.4640716921961837,0.3039408402909034,0.07086161375819441
IMG#11,4,0.8548798408135523,0.6131022254066738,0.21973466376683373
IMG#11,5,0.9520430783158857,0.6588143236095068,0.40505227905832375
IMG#11,6,0.9648680066001233,0.6644094117501971,0.589653316224789
IMG#11,7,0.9635107117563896,0.6661342169963169,0.6080366500812618
IMG#11,8,0.9612289380828835,0.666760125894867,0.6137619644879078
IMG#11,9,0.9606210324202578,0.6662345511431232,0.6366652423138336
IMG#11,10,0.9510163028622224,0.6475155735751221,0.7099899551590405
IMG#11,11,0.9605243553939575,0.6607499383634396,0.6252550549104854
IMG#11,12,0.9482166067011415,0.6573556094405408,0.39641368126845045
IMG#11,13,0.9794794685493322,0.6694029589913244,-0.6998132981535885
IMG#11,14,0.9760596803429425,0.6516918693565456,-0.8032678086837713
IMG#11,15,0.9610163263412501,0.6586759160216893,-0.6462947883013261
IMG#11,16,0.9647270207622177,0.658115593431956,-0.6126244732978148
IMG#11,17,0.9668353098959754,0.658446876585964,-0.6776401415233737
IMG#11,18,0.977322409236648,0.6498400342440876,-0.7424520876449893
IMG#11,19,0.974242520694372,0.6666396314101557,0.6183542043771736
IMG#12,1,0.47142963597086845,0.3215013124720163,0.24918930139695983
IMG#12,2,0.4054280518607919,0.10329083645339998,0.10417225558132456
IMG#12,3,0.5447037277626153,0.20093432893111096,0.17825704345416157
IMG#12,4,0.709311323749339,0.2778054953492326,0.2069276410685808
IMG#12,5,0.8365336830631637,0.373725770148594,0.34440250018832097
IMG#12,6,0.8454589297026079,0.39795973387845296,0.3321154330728325
IMG#12,7,0.844039026080053,0.4000007533965302,0.35701358883334566
IMG#12,8,0.8198894942278112,0.39034317451622713,0.34115624346208195
IMG#12,9,0.7748321962763012,0.3693030677067213,0.32022584232685875
IMG#12,10,0.6719548241260831,0.3130014581887688,0.27763768074575035
IMG#12,11,0.6461541271199747,0.23421628155338703,0.18222034466801884
IMG#12,12,0.5967338177651623,0.2156046835705694,0.13756583662065996
IMG#12,13,0.3982859500433891,0.17239277182718538,-0.20258289793682666
IMG#12,14,0.10854240665407393,0.07328897346500685,0.058529504739630145
IMG#12,15,0.03496430921639064,0.20501982901429905,0.009804512467891047
IMG#12,16,0.12182246412375138,0.21023569436640077,0.03665514961924543
IMG#12,17,0.6183324768138471,0.4088305559643395,0.3472091091153287
IMG#12,18,0.07274706947134596,0.1326560450910068,-0.03512418456311539
IMG#12,19,0.2912278062999642,0.16121302161031004,0.11914459719494258
IMG#13,1,0.306645231499884,0.2195006630779881,-0.06780837828199082
IMG#13,2,0.31402230331333714,0.15074560345710486,-0.052318102952585044
IMG#13,3,0.5008544426664701,0.2370005504184629,-0.0862476802354587
IMG#13,4,0.23852281548242063,0.09572619922701553,-0.04478766616019364
IMG#13,5,0.01804840317419889,0.10207384304363609,0.003480533435601063
IMG#13,6,0.5376617295332855,0.2732344806124738,0.1291330492854172
IMG#13,7,0.5723946108372949,0.29977430217258627,0.1429869561185461
IMG#13,8,0.634708222680591,0.34660294555515425,0.1650982774153856
IMG#13,9,0.6952451634692398,0.43754770174683033,0.19607612214452017
IMG#13,10,0.8024070061414089,0.6500853366225391,0.25125178652603597
IMG#13,11,0.7868285745654366,0.6371088636001098,0.2638945602857341
IMG#13,12,0.7708094570586346,0.6313002331530261,0.24356488206222995
IMG#13,13,0.7628559984615927,0.5528946018071494,-0.29453190351025343
IMG#13,14,0.9203216054635991,0.6316137226865779,-0.5581882971260137
IMG#13,15,0.8339573843358363,0.6167577753223153,-0.3318949528827295
IMG#13,16,0.8484203740008558,0.6206734247372001,-0.34198119054521636
IMG#13,17,0.9198760432154347,0.6686868702374883,-0.6023562873841344
IMG#13,18,0.9095215582914711,0.6216570414053487,-0.5404486664655833
IMG#13,19,0.8254876582177046,0.6294985310158583,0.3031510457874574
IMG#14,1,0.14525707737384602,0.061408692849207025,-0.08824615450527495
IMG#14,2,0.11688232833984157,0.037304320794413925,-0.0429199802308724
IMG#14,3,0.016038876368764693,0.016714347061739243,-0.005515042556630656
IMG#14,4,0.054834612301366874,0.016587850493946954,0.020995083015153404
IMG#14,5,0.5175509833344415,0.12212745488021604,0.3337667617011142
IMG#14,6,0.5994728017344919,0.1434427205905554,0.457102721343926
IMG#14,7,0.6015837871692401,0.14201011560024457,0.4783692087117628
IMG#14,8,0.6072274871021843,0.1407020614970963,0.49272942430827293
IMG#14,9,0.6141094320913968,0.14701787608952033,0.527074361610294
IMG#14,10,0.5572143677869096,0.1342002048783607,0.486513715656832
IMG#14,11,0.6391168846651033,0.1592760344568549,0.59294065603053
IMG#14,12,0.6590874941359516,0.15654001687022956,0.4119004078033995
IMG#14,13,0.7020582807302688,0.13609415386553003,-0.5306469672537713
IMG#14,14,0.7938828464045309,0.14975087822764632,-0.5428199564740097
IMG#14,15,0.665360252969574,0.15196124172788672,-0.5911150733372079
IMG#14,16,0.6853201449276539,0.15375553948444087,-0.593406783534282
IMG#14,17,0.7868775321664441,0.16014671632788136,-0.39001987165246405
IMG#14,18,0.8128337978361212,0.15300060115974234,-0.5138272239476743
IMG#14,19,0.6899724139707232,0.1373026279563262,0.5008490452668899
IMG#15,1,0.8715643013336769,0.5054460301196848,0.29144823581468865
IMG#15,2,0.847518050621267,0.5029979785318839,0.17932016558902597
IMG#15,3,0.8679728321861807,0.5070529188701425,0.22262840326600197
IMG#15,4,0.8923206854862996,0.51560265257611,0.2707893873132894
IMG#15,5,0.8988802101084192,0.5294553339702661,0.31262071775996597
IMG#15,6,0.9031704257592887,0.5307562103663537,0.3207945342556116
IMG#15,7,0.906428642204494,0.5319275024481065,0.31341948777657513
IMG#15,8,0.905229641837299,0.5215606356892647,0.29363264899287556
IMG#15,9,0.9101592058206702,0.5324673165036193,0.3122585739992231
IMG#15,10,0.8889635535756373,0.5061855193589874,0.4771601789762496
IMG#15,11,0.9181873279207527,0.537705490587733,0.4442402248094022
IMG#15,12,0.9250954472423276,0.5378899631924731,0.5247115438715795
IMG#15,13,0.8953343381390246,0.49140895660477124,-0.458479649576258
IMG#15,14,0.812503843890102,0.4288917852867926,-0.49344195998183116
IMG#15,15,0.8205888564410386,0.43915676330567743,-0.18914392515466083
IMG#15,16,0.8522503443627577,0.45440684573164414,-0.22155767684852262
IMG#15,17,0.3225472929039431,0.530740669158798,-0.08999639177382912
IMG#15,18,0.8159848067218001,0.4189470729133411,-0.4878934947765631
IMG#15,19,0.7707486878729669,0.4499176403196481,0.19322656682562073
IMG#16,1,0.06085652711497732,0.48143737493958616,0.01613317781040889
IMG#16,2,0.11067077265562762,0.3681966806250625,0.01527673272815365
IMG#16,3,0.328619796444239,0.41090270886943125,0.04907708154266758
IMG#16,4,0.34578901352312047,0.4009105823835606,0.06104363761662951
IMG#16,5,0.6745885283771839,0.5124096916881313,0.16097856107442945
IMG#16,6,0.8420381830210082,0.5676326816260806,0.27609821424049397
IMG#16,7,0.8502892077313882,0.5784625507519696,0.27618857122454954
IMG#16,8,0.8431451880204794,0.5236813159547906,0.26126416839192135
IMG#16,9,0.8542399987087742,0.5861153948533604,0.2833662715970656
IMG#16,10,0.8702781791401769,0.6088611175317412,0.4451328146924904
IMG#16,11,0.8356435124341718,0.5540288984700148,0.29610113249888714
IMG#16,12,0.7790861150635282,0.5359683018704633,0.2199287710781782
IMG#16,13,0.881729541709867,0.5773225927130774,-0.5997058226541165
IMG#16,14,0.7572090328680605,0.46338387976804896,-0.38927386969948674
IMG#16,15,0.8242673068121895,0.591677201466486,-0.15065428223193172
IMG#16,16,0.822092358209026,0.5894997070022234,-0.1408656419273634
IMG#16,17,0.40484789099436597,0.6194159141805661,0.19058799341376254
IMG#16,18,0.5350789321675062,0.4659440840321445,-0.2653266007444961
IMG#16,19,0.7793352501743633,0.547027141503923,0.34554299060589594
IMG#17,1,0.2965044011179834,0.24547971395199641,0.07338555425125003
IMG#17,2,0.2929312532172343,0.12451699043300235,0.04248038195569186
IMG#17,3,0.30259887764813265,0.1411622392405223,0.043464321851744064
IMG#17,4,0.4812811883698813,0.20931483094363612,0.07162792076070836
IMG#17,5,0.5681513647213804,0.32936129302844264,0.10805681222739026
IMG#17,6,0.7107003113024662,0.47260947419638955,0.14074475303826314
IMG#17,7,0.7512154806363666,0.4821953586289158,0.17193277444524896
IMG#17,8,0.7625344418494823,0.4772081454184367,0.14175266824008112
IMG#17,9,0.8053688179975458,0.5038772454363729,0.1871034749308786
IMG#17,10,0.8240391067254752,0.513159317862739,0.2878605046390873
IMG#17,11,0.8496419175494345,0.4494883226942472,0.46204495649710153
IMG#17,12,0.8489168661843846,0.4414317009503539,0.4664124689378634
IMG#17,13,0.9021109970978933,0.5094936127583781,-0.5927008872136625
IMG#17,14,0.8657683180036949,0.42411754046450034,-0.60765604436729
IMG#17,15,0.4338038472039868,0.47156361669425406,-0.07733133755659159
IMG#17,16,0.4694395746256308,0.4757732569199653,-0.08698173087396802
IMG#17,17,0.8576450822954607,0.5320873350804438,-0.655241022974856
IMG#17,18,0.8662613289274603,0.40868371206495313,-0.5910845765396008
IMG#17,19,0.9135099930522523,0.5075751308946114,0.5258298036670213
IMG#18,1,0.5069032298715346,0.29154513674815785,0.18461233688909073
IMG#18,2,0.510819289297556,0.23042257909392316,0.10399830387842518
IMG#18,3,0.5509411330716623,0.30242906558885174,0.17551209611711993
IMG#18,4,0.5881478609918096,0.28220666136209727,0.21135291320572963
IMG#18,5,0.8127242367662983,0.4315733572638585,0.32798610577172055
IMG#18,6,0.9215877168771454,0.5024560200813999,0.5198616860951135
IMG#18,7,0.9131947799480661,0.5016318600743062,0.5273016745033356
IMG#18,8,0.9096397400551255,0.5048285363691281,0.48881349366664406
IMG#18,9,0.9029282387576185,0.5058046104415209,0.5306009229499744
IMG#18,10,0.8520086544493529,0.48872058724124945,0.5264432847393647
IMG#18,11,0.858097177520318,0.4887575376613309,0.3437545381663225
IMG#18,12,0.8045557300200656,0.4709831987160066,0.22215410673693
IMG#18,13,0.9132445318619593,0.5141188741386836,-0.5450395002887785
IMG#18,14,0.8609583568179141,0.4456460924575367,-0.4865253112282665
IMG#18,15,0.7809678785340912,0.4682767727089384,-0.2586981208397504
IMG#18,16,0.7429488208280391,0.4141079956656273,-0.23862341955400135
IMG#18,17,0.4595291486401276,0.4931950619214962,-0.19437505071489092
IMG#18,18,0.8434341824490809,0.41999083819661087,-0.44263025779791293
IMG#18,19,0.820256153525398,0.4985841539757877,0.4271813738677744
IMG#19,1,0.44895732893526064,0.3319141837603463,0.0954826454530869
IMG#19,2,0.35762247065385294,0.15319341681284016,0.05747843949141984
IMG#19,3,0.4640176122400577,0.25106938188657124,0.07179604892382929
IMG#19,4,0.5340801469174304,0.38354536834481445,0.09803709216379983
IMG#19,5,0.7360847572257084,0.5549160182813893,0.16633305262791215
IMG#19,6,0.7484247070361527,0.5928064753594986,0.2833762542531567
IMG#19,7,0.7360499497964587,0.5959352876208218,0.31158581846494365
IMG#19,8,0.7159547064440875,0.5658043953724454,0.2792472660205972
IMG#19,9,0.7299451920843744,0.5985798379157508,0.31240274674885854
IMG#19,10,0.7301039098520224,0.597224710701051,0.32362206121599646
IMG#19,11,0.8189712201121938,0.5981368394945028,0.32580449105314707
IMG#19,12,0.833855762199118,0.5867026362885079,0.2438795340485251
IMG#19,13,0.8313545858827814,0.5227266432516029,-0.4652044120060174
IMG#19,14,0.847165833154195,0.47596272727698774,-0.4618429944075718
IMG#19,15,0.6541105918940603,0.47562528717747043,-0.19465751366715123
IMG#19,16,0.7022222703416342,0.49132899151006604,-0.2161096426506286
IMG#19,17,0.8140838615187457,0.624556474061368,-0.15820861988478907
IMG#19,18,0.825406900989411,0.4416699070557768,-0.4182173284815441
IMG#19,19,0.7112347395570862,0.4830230886543114,0.3469675907720967
IMG#20,1,0.7862447902814327,0.5709936119419776,0.40370543626775107
IMG#20,2,0.757554772291554,0.4237955728604519,0.2724721260216731
IMG#20,3,0.752986459381611,0.4230977618706162,0.3103085708160058
IMG#20,4,0.8123581172885525,0.4984959746793707,0.37744874864486744
IMG#20,5,0.830932685675644,0.5513656277452335,0.4580158390775534
IMG#20,6,0.872449730583103,0.6032839575289372,0.5099029334355166
IMG#20,7,0.8744759418224903,0.6035277916158945,0.5158098006586505
IMG#20,8,0.8737785216367372,0.5792091338861762,0.44458074870616454
IMG#20,9,0.8819239426099791,0.6098321291553521,0.5285157216113591
IMG#20,10,0.8801355124706389,0.6028982846070803,0.5932562954006215
IMG#20,11,0.8541358537204722,0.5985784523247564,0.5075734556157168
IMG#20,12,0.843027978658614,0.5714640334940577,0.4515093329679323
IMG#20,13,0.9309146280314292,0.6043036019784545,-0.4273335756747036
IMG#20,14,0.9015577442222085,0.5316272289135067,-0.520430125066673
IMG#20,15,0.8064128806785021,0.5436245192747096,-0.2677244858603485
IMG#20,16,0.7624608254827119,0.498931784220928,-0.2407480411138615
IMG#20,17,0.7776669096947577,0.6224176673876427,-0.3432442370464217
